

0.000000000  Node Startup
0.000000000 INFO [/tmp/binarydeb/ros-kinetic-roscpp-1.12.13/src/libros/service.cpp:80(service::exists) [topics: /rosout] waitForService: Service [/gazebo/set_physics_properties] has not been advertised, waiting...
591.347000000 INFO [/tmp/binarydeb/ros-kinetic-roscpp-1.12.13/src/libros/service.cpp:122(service::waitForService) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states] waitForService: Service [/gazebo/set_physics_properties] is now available.
591.431000000 INFO [/tmp/binarydeb/ros-kinetic-gazebo-ros-2.5.14/src/gazebo_ros_api_plugin.cpp:2083(GazeboRosApiPlugin::physicsReconfigureThread) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states, /gazebo/parameter_descriptions, /gazebo/parameter_updates] Physics dynamic reconfigure ready.
592.093000000 INFO [/tmp/binarydeb/ros-kinetic-gazebo-plugins-2.5.14/include/gazebo_plugins/gazebo_ros_utils.h:95(__cxx11::string gazebo::GetRobotNamespace) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states, /gazebo/parameter_descriptions, /gazebo/parameter_updates] Laser Plugin: Using the 'robotNamespace' param: '/'
592.093000000 INFO [/tmp/binarydeb/ros-kinetic-gazebo-plugins-2.5.14/src/gazebo_ros_laser.cpp:111(GazeboRosLaser::Load) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states, /gazebo/parameter_descriptions, /gazebo/parameter_updates] Starting Laser Plugin (ns = /)
950.698000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.168939590454102, 9.731691360473633, 9.291374206542969, 10, 8.97622013092041]
950.748000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.166478157043457, 9.750630378723145, 9.29339599609375, 10, 8.970176696777344]
950.800000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.167707443237305, 9.733701705932617, 9.275410652160645, 10, 8.982983589172363]
950.848000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.173583984375, 9.734580993652344, 9.294407844543457, 10, 8.961708068847656]
950.895000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.172346115112305, 9.746667861938477, 9.29027271270752, 10, 8.974632263183594]
950.950000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.1729736328125, 9.74468994140625, 9.274861335754395, 10, 8.970537185668945]
950.999000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.171441078186035, 9.737099647521973, 9.283519744873047, 10, 8.960394859313965]
951.049000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.177472114562988, 9.735337257385254, 9.28805923461914, 10, 8.972177505493164]
951.111000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.168509483337402, 9.734431266784668, 9.285415649414062, 10, 8.95779037475586]
951.162000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.17203140258789, 9.72864055633545, 9.288344383239746, 10, 8.97512149810791]
951.209000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.169304847717285, 9.731035232543945, 9.290544509887695, 10, 8.962943077087402]
951.260000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.163504600524902, 9.722941398620605, 9.27831745147705, 10, 8.967583656311035]
951.304000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.166739463806152, 9.734036445617676, 9.290473937988281, 10, 8.971234321594238]
951.355000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.15999984741211, 9.752350807189941, 9.285595893859863, 10, 8.971941947937012]
951.401000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.171404838562012, 9.741398811340332, 9.291840553283691, 10, 8.974906921386719]
951.449000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.170884132385254, 9.74622917175293, 9.28606128692627, 10, 8.978918075561523]
951.506000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.174909591674805, 9.748353004455566, 9.283415794372559, 10, 8.974691390991211]
951.545000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.174081802368164, 9.7567777633667, 9.288067817687988, 10, 8.96629524230957]
951.598000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.16657543182373, 9.750367164611816, 9.286783218383789, 10, 8.980019569396973]
951.649000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.165054321289062, 9.7333345413208, 9.282428741455078, 10, 8.971100807189941]
951.699000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.157692909240723, 9.728067398071289, 9.28394889831543, 10, 8.972625732421875]
951.752000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.17266845703125, 9.747553825378418, 9.286738395690918, 10, 8.970454216003418]
951.803000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.172576904296875, 9.754118919372559, 9.29383659362793, 10, 8.966094017028809]
951.850000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.166622161865234, 9.7499418258667, 9.288630485534668, 10, 8.981745719909668]
951.897000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.164840698242188, 9.75632095336914, 9.27824878692627, 10, 8.964933395385742]
951.948000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.168436050415039, 9.742254257202148, 9.291107177734375, 10, 8.964412689208984]
951.998000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.169918060302734, 9.74527645111084, 9.285759925842285, 10, 8.957098007202148]
952.048000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.16270923614502, 9.756739616394043, 9.281914710998535, 10, 8.966041564941406]
952.097000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.170636177062988, 9.74384593963623, 9.28456974029541, 10, 8.97599983215332]
952.153000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.173050880432129, 9.743205070495605, 9.292582511901855, 10, 8.968798637390137]
952.199000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.165902137756348, 9.747103691101074, 9.288458824157715, 10, 8.964612007141113]
952.249000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.16827392578125, 9.738907814025879, 9.290834426879883, 10, 8.986629486083984]
952.295000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.162272453308105, 9.728963851928711, 9.279855728149414, 10, 8.96939754486084]
952.347000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.166510581970215, 9.742795944213867, 9.283891677856445, 10, 8.968402862548828]
952.398000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.15996265411377, 9.746235847473145, 9.285750389099121, 10, 8.968606948852539]
952.449000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.159568786621094, 9.742682456970215, 9.291316032409668, 10, 8.968399047851562]
952.498000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.166966438293457, 9.739603996276855, 9.290499687194824, 10, 8.976630210876465]
952.549000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.159293174743652, 9.743887901306152, 9.282537460327148, 10, 8.971384048461914]
952.602000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.171586036682129, 9.742107391357422, 9.28764533996582, 10, 8.981756210327148]
952.652000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.160308837890625, 9.758370399475098, 9.288995742797852, 10, 8.967955589294434]
952.702000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.172719955444336, 9.741270065307617, 9.292481422424316, 10, 8.967110633850098]
952.753000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.168370246887207, 9.747002601623535, 9.286520004272461, 10, 8.982022285461426]
952.811000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.17039966583252, 9.749385833740234, 9.285788536071777, 10, 8.981768608093262]
952.862000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.17287826538086, 9.75253677368164, 9.289531707763672, 10, 8.962861061096191]
952.908000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.16231918334961, 9.742289543151855, 9.280961036682129, 10, 8.980449676513672]
952.957000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.167696952819824, 9.749918937683105, 9.29283332824707, 10, 8.972719192504883]
952.999000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.173266410827637, 9.732458114624023, 9.29475212097168, 10, 8.976799964904785]
953.050000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.17647933959961, 9.743294715881348, 9.291888236999512, 10, 8.96783447265625]
953.099000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.167134284973145, 9.729229927062988, 9.289199829101562, 10, 8.968876838684082]
953.148000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.162775993347168, 9.75898265838623, 9.2883882522583, 10, 8.974115371704102]
953.199000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.175728797912598, 9.760005950927734, 9.294524192810059, 10, 8.965065956115723]
953.248000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.172149658203125, 9.732467651367188, 9.286477088928223, 10, 8.967691421508789]
953.298000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.165756225585938, 9.757280349731445, 9.292561531066895, 10, 8.966623306274414]
953.348000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.172019958496094, 9.730425834655762, 9.294398307800293, 10, 8.979162216186523]
953.402000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.177567481994629, 9.741619110107422, 9.280821800231934, 10, 8.98098373413086]
953.449000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.15608024597168, 9.741190910339355, 9.288150787353516, 10, 8.959593772888184]
953.496000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.167595863342285, 9.744065284729004, 9.289287567138672, 10, 8.959877014160156]
953.549000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.173158645629883, 9.741375923156738, 9.281782150268555, 10, 8.982608795166016]
953.598000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.165489196777344, 9.751391410827637, 9.285270690917969, 10, 8.978986740112305]
953.646000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.173013687133789, 9.733064651489258, 9.294514656066895, 10, 8.970173835754395]
953.708000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.16178035736084, 9.727510452270508, 9.293212890625, 10, 8.973090171813965]
953.747000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.162435531616211, 9.737932205200195, 9.296028137207031, 10, 8.978398323059082]
953.798000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.170833587646484, 9.741092681884766, 9.292576789855957, 10, 8.958630561828613]
953.846000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.172099113464355, 9.748079299926758, 9.289029121398926, 10, 8.971092224121094]
953.898000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.174627304077148, 9.750182151794434, 9.290642738342285, 10, 8.983613967895508]
953.949000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.167764663696289, 9.73388957977295, 9.285802841186523, 10, 8.96735668182373]
953.999000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.170069694519043, 9.752656936645508, 9.289054870605469, 10, 8.972179412841797]
954.048000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.167715072631836, 9.753580093383789, 9.28840446472168, 10, 8.967423439025879]
954.099000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.17358112335205, 9.752082824707031, 9.286742210388184, 10, 8.980101585388184]
954.149000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.168095588684082, 9.73615837097168, 9.2899169921875, 10, 8.967647552490234]
954.196000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.177091598510742, 9.758038520812988, 9.298051834106445, 10, 8.979499816894531]
954.250000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.169075965881348, 9.745378494262695, 9.277870178222656, 10, 8.976727485656738]
954.298000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.175600051879883, 9.749279975891113, 9.292821884155273, 10, 8.979522705078125]
954.348000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.17101764678955, 9.763031959533691, 9.286561012268066, 10, 8.970094680786133]
954.398000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.168128967285156, 9.73720932006836, 9.2937650680542, 10, 8.967025756835938]
954.451000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.177502632141113, 9.736804008483887, 9.299249649047852, 10, 8.979968070983887]
954.496000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.181632041931152, 9.76682186126709, 9.292336463928223, 10, 8.971844673156738]
954.549000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.1659574508667, 9.740194320678711, 9.296260833740234, 10, 8.957655906677246]
954.600000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.168533325195312, 9.728665351867676, 9.28883171081543, 10, 8.97529411315918]
954.648000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.17505931854248, 9.763972282409668, 9.27804946899414, 10, 8.980093002319336]
954.698000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.17917251586914, 9.749327659606934, 9.2861328125, 10, 8.980295181274414]
954.747000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.174032211303711, 9.755887031555176, 9.288249015808105, 10, 8.972770690917969]
954.797000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.171167373657227, 9.748806953430176, 9.29440975189209, 10, 8.969758033752441]
954.849000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.163459777832031, 9.75225830078125, 9.287823677062988, 10, 8.972068786621094]
954.898000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.175677299499512, 9.762102127075195, 9.296213150024414, 10, 8.975860595703125]
954.949000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.170907020568848, 9.757014274597168, 9.294866561889648, 10, 8.985907554626465]
954.998000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.16415786743164, 9.748597145080566, 9.298066139221191, 10, 8.962620735168457]
955.048000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.150659561157227, 9.758727073669434, 9.292533874511719, 10, 8.969189643859863]
955.098000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.151021957397461, 9.7385892868042, 9.280682563781738, 10, 8.97169303894043]
955.146000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.171856880187988, 9.746867179870605, 9.291452407836914, 10, 8.974486351013184]
955.200000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.171527862548828, 9.746140480041504, 9.291118621826172, 10, 8.98428726196289]
955.247000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.179009437561035, 9.752994537353516, 9.294182777404785, 10, 8.973038673400879]
955.305000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.170631408691406, 9.738921165466309, 9.290623664855957, 10, 8.982817649841309]
955.349000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.176881790161133, 9.732743263244629, 9.296271324157715, 10, 8.976876258850098]
955.401000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.174690246582031, 9.758105278015137, 9.284886360168457, 10, 8.967564582824707]
955.448000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.169011116027832, 9.750242233276367, 9.294017791748047, 10, 8.977831840515137]
955.499000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.174732208251953, 9.736692428588867, 9.299823760986328, 10, 8.95461368560791]
955.549000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.180432319641113, 9.750325202941895, 9.293386459350586, 10, 8.971385955810547]
955.597000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.164310455322266, 9.758620262145996, 9.291450500488281, 10, 8.95997142791748]
955.649000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.162508964538574, 9.763893127441406, 9.279589653015137, 10, 8.975584983825684]
955.698000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.163434982299805, 9.736841201782227, 9.283720970153809, 10, 8.960555076599121]
955.750000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.159993171691895, 9.747662544250488, 9.287324905395508, 10, 8.976794242858887]
955.800000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.187068939208984, 9.749286651611328, 9.298283576965332, 10, 8.976195335388184]
955.849000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.168928146362305, 9.741891860961914, 9.288958549499512, 10, 8.972399711608887]
955.898000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.16704273223877, 9.749281883239746, 9.297369956970215, 10, 8.975445747375488]
955.947000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.158241271972656, 9.752900123596191, 9.294983863830566, 10, 8.974279403686523]
955.998000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.162549018859863, 9.748635292053223, 9.292478561401367, 10, 8.97622299194336]
956.048000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.174768447875977, 9.752140045166016, 9.290443420410156, 10, 8.965213775634766]
956.098000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.161333084106445, 9.74535083770752, 9.301368713378906, 10, 8.974776268005371]
956.147000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.17458438873291, 9.760828971862793, 9.286002159118652, 10, 8.976244926452637]
956.199000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.172717094421387, 9.753693580627441, 9.290525436401367, 10, 8.983705520629883]
956.249000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.178254127502441, 9.722951889038086, 9.297146797180176, 10, 8.969395637512207]
